pickup_datetime,fare_amount,fare_class,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-04-15 02:41:03 UTC,26.5,1,-73.973207,40.76391,-73.979678,40.660097,1
2010-04-15 10:49:48 UTC,9.7,0,-73.959017,40.814909,-73.982909,40.777936,1
2010-04-11 11:37:13 UTC,10.9,1,-73.990828,40.755673,-73.954253,40.788147,1
2010-04-19 07:59:42 UTC,8.1,0,-73.978878,40.740787,-74.006661,40.730178,1
2010-04-19 14:30:17 UTC,5.7,0,-73.990355,40.72884,-74.002948,40.723808,2
2010-04-15 15:53:13 UTC,4.1,0,-73.962777,40.769593,-73.967135,40.761152,1
2010-04-21 09:04:34 UTC,7.7,0,-73.966699,40.773098,-73.991957,40.768932,1
2010-04-24 02:51:51 UTC,6.9,0,-73.989662,40.719122,-73.982327,40.739885,1
2010-04-18 09:18:06 UTC,22.5,1,-73.776811,40.645027,-73.854045,40.712697,1
2010-04-21 21:34:14 UTC,4.9,0,-73.984618,40.736907,-73.990074,40.725432,1
2010-04-12 09:44:44 UTC,14.1,1,-73.976819,40.750823,-73.995764,40.724398,3
2010-04-12 14:58:38 UTC,14.5,1,-73.978293,40.766514,-74.002926,40.72345,1
2010-04-23 07:59:13 UTC,9.3,0,-73.999924,40.732936,-73.982945,40.721006,1
2010-04-12 19:53:04 UTC,3.7,0,-73.956914,40.768265,-73.962433,40.770482,1
2010-04-23 22:13:57 UTC,13.7,1,-73.979924,40.681803,-73.981574,40.730061,2
2010-04-19 00:08:26 UTC,5.7,0,-74.004038,40.742262,-73.988433,40.734534,1
2010-04-21 16:33:35 UTC,9.7,0,-73.991951,40.73882,-74.009102,40.715772,1
2010-04-23 20:59:52 UTC,9.3,0,-73.987944,40.749664,-73.978033,40.783777,1
2010-04-13 14:13:33 UTC,12.5,1,-74.001094,40.741742,-74.005331,40.715705,1
2010-04-22 13:29:41 UTC,8.5,0,-73.958866,40.768176,-73.976444,40.752661,1
2010-04-12 15:06:53 UTC,7.7,0,-73.951871,40.790655,-73.967584,40.804665,1
2010-04-24 19:04:13 UTC,9.3,0,-73.956671,40.786234,-73.981404,40.756253,1
2010-04-14 23:12:02 UTC,12.5,1,-73.953954,40.775663,-74.00041,40.733838,1
2010-04-20 19:23:09 UTC,12.5,1,-73.951117,40.782636,-73.989852,40.729755,2
2010-04-12 19:24:19 UTC,12.9,1,-73.961193,40.765138,-74.005418,40.751137,1
2010-04-17 20:47:37 UTC,49.57,1,-73.944411,40.779553,-73.782453,40.644156,1
2010-04-11 23:32:53 UTC,11.7,1,-73.994177,40.728551,-74.009286,40.704463,1
2010-04-24 16:12:57 UTC,9.3,0,-73.989996,40.729929,-73.991844,40.748926,1
2010-04-13 13:21:22 UTC,8.1,0,-73.988389,40.74902,-73.965666,40.771878,1
2010-04-24 15:44:08 UTC,8.1,0,-73.996399,40.74436,-73.977587,40.751528,2
2010-04-23 23:20:50 UTC,11.7,1,-73.967405,40.75541,-73.956243,40.713718,1
2010-04-20 20:40:01 UTC,13.7,1,-73.997265,40.729848,-73.972722,40.677374,1
2010-04-21 17:58:57 UTC,5.3,0,-73.962588,40.758935,-73.966568,40.76968,1
2010-04-12 20:29:42 UTC,3.7,0,-73.981426,40.778909,-73.980492,40.777218,1
2010-04-18 09:52:32 UTC,4.1,0,-73.981461,40.746232,-73.973254,40.744294,1
2010-04-17 01:42:00 UTC,8.1,0,-73.995618,40.725188,-74.009663,40.705773,1
2010-04-22 23:55:37 UTC,10.9,1,-73.958102,40.634527,-73.908899,40.638291,1
2010-04-19 11:19:58 UTC,6.9,0,-73.971618,40.757749,-73.986719,40.736951,1
2010-04-16 18:43:28 UTC,6.9,0,-74.006618,40.748901,-73.98414,40.746911,1
2010-04-21 14:23:08 UTC,5.3,0,-73.968562,40.764111,-73.976319,40.76335,3
2010-04-17 02:45:05 UTC,13.3,1,-73.987272,40.718718,-73.991109,40.760424,3
2010-04-22 10:19:17 UTC,25.87,1,-73.874598,40.774115,-73.985405,40.738492,1
2010-04-23 21:45:42 UTC,10.9,1,-73.955275,40.804654,-73.969199,40.765921,1
2010-04-22 02:41:05 UTC,2.5,0,-73.985101,40.758474,-73.985379,40.758071,1
2010-04-11 16:17:56 UTC,3.7,0,-73.980867,40.737909,-73.985953,40.730854,1
2010-04-19 10:08:32 UTC,8.5,0,-73.999136,40.759757,-73.975526,40.760291,1
2010-04-23 21:37:22 UTC,6.9,0,-73.984324,40.728839,-73.999124,40.730039,2
2010-04-12 17:00:40 UTC,16.5,1,-73.971202,40.67563,-73.989845,40.738227,1
2010-04-16 10:08:31 UTC,7.7,0,-73.98514,40.727648,-74.004428,40.7416,1
2010-04-17 00:25:57 UTC,6.1,0,-73.985492,40.739949,-73.993927,40.751363,1
2010-04-13 23:11:36 UTC,8.1,0,-73.983331,40.771253,-73.995774,40.745893,1
2010-04-22 17:29:18 UTC,6.9,0,-73.954616,40.785779,-73.965981,40.766382,1
2010-04-17 15:17:30 UTC,6.5,0,-73.99723,40.736498,-73.991351,40.749815,3
2010-04-18 02:12:08 UTC,11.7,1,-73.995184,40.73958,-73.953966,40.776299,2
2010-04-17 18:58:06 UTC,9.7,0,-73.979567,40.74642,-74.00046,40.730715,1
2010-04-20 23:09:38 UTC,9.7,0,-73.970761,40.757428,-74.006199,40.743831,1
2010-04-23 12:52:48 UTC,15.3,1,-73.934309,40.744899,-73.983788,40.755334,1
2010-04-22 17:22:01 UTC,5.7,0,-73.994497,40.746056,-73.991038,40.755581,1
2010-04-18 15:02:59 UTC,4.1,0,-73.989102,40.718921,-73.991413,40.72388,2
2010-04-13 21:58:10 UTC,3.7,0,-74.008172,40.72241,-74.006485,40.732695,1
2010-04-22 15:38:42 UTC,49.57,1,-73.992931,40.752806,-73.782728,40.648727,4
2010-04-15 17:40:05 UTC,9.7,0,-73.980291,40.747544,-73.994449,40.721256,1
2010-04-20 20:42:56 UTC,14.5,1,-73.971646,40.750395,-74.013532,40.709245,2
2010-04-17 16:01:51 UTC,21.3,1,-73.995366,40.679558,-73.973586,40.754726,1
2010-04-22 00:00:31 UTC,10.9,1,-73.959432,40.716123,-74.00206,40.726707,3
2010-04-14 10:02:31 UTC,11.7,1,-73.990451,40.770018,-73.997679,40.730047,1
2010-04-20 06:26:04 UTC,5.3,0,-73.987309,40.765309,-73.977414,40.755658,1
2010-04-21 11:54:24 UTC,4.9,0,-73.979928,40.760478,-73.984169,40.769716,1
2010-04-22 21:57:33 UTC,6.9,0,-73.975297,40.751932,-73.980145,40.732302,1
2010-04-18 16:01:36 UTC,7.3,0,-73.966048,40.76171,-73.957979,40.781654,1
2010-04-16 08:42:05 UTC,10.9,1,-73.992703,40.723763,-73.990616,40.69141,1
2010-04-16 23:39:39 UTC,6.9,0,-73.993129,40.722381,-74.000105,40.73273,1
2010-04-21 00:45:22 UTC,7.7,0,-73.988788,40.721896,-73.986188,40.744285,1
2010-04-13 06:31:18 UTC,10.5,1,-73.985026,40.779028,-73.945312,40.778345,1
2010-04-13 10:19:37 UTC,8.5,0,-73.984367,40.724727,-73.974244,40.753868,1
2010-04-14 07:06:18 UTC,6.5,0,-73.992178,40.729801,-73.977861,40.751795,1
2010-04-13 00:27:03 UTC,2.9,0,-73.995048,40.755264,-73.996226,40.753581,1
2010-04-12 12:48:41 UTC,7.3,0,-73.964078,40.765514,-73.984074,40.770679,1
2010-04-15 18:47:44 UTC,16.5,1,-73.971342,40.757171,-74.007783,40.740616,2
2010-04-12 12:45:02 UTC,7.3,0,-73.989385,40.76838,-73.982547,40.765447,1
2010-04-22 06:06:57 UTC,4.5,0,-74.015855,40.711488,-74.012851,40.703783,1
2010-04-16 23:24:52 UTC,16.5,1,-74.010362,40.711857,-73.974915,40.645619,1
2010-04-13 05:28:45 UTC,25.07,1,-73.949557,40.7724,-73.864991,40.7705,1
2010-04-13 09:34:55 UTC,7.7,0,-73.985701,40.778012,-73.99349,40.757322,1
2010-04-11 04:11:58 UTC,10.5,1,-73.972768,40.744923,-73.952196,40.787073,1
2010-04-20 22:43:51 UTC,11.7,1,-73.96947,40.763272,-73.924057,40.767274,1
2010-04-19 19:00:00 UTC,8.1,0,-73.9862,40.777178,-73.965497,40.766897,5
2010-04-21 17:02:59 UTC,8.9,0,-73.982083,40.75566,-73.991185,40.749609,1
2010-04-16 10:53:11 UTC,30.67,1,-73.874535,40.774104,-73.974452,40.758439,2
2010-04-25 01:06:03 UTC,19.3,1,-73.983608,40.742307,-73.961879,40.675306,1
2010-04-12 06:11:22 UTC,6.5,0,-73.978563,40.744995,-73.983864,40.759545,1
2010-04-17 17:58:05 UTC,7.3,0,-73.974977,40.757733,-73.989949,40.735418,1
2010-04-13 21:49:01 UTC,6.1,0,-74.007789,40.717339,-74.017209,40.705413,2
2010-04-19 23:11:03 UTC,7.3,0,-74.005749,40.724835,-74.013258,40.713642,1
2010-04-25 02:28:35 UTC,6.1,0,-73.984098,40.725395,-73.99203,40.725611,1
2010-04-13 06:48:49 UTC,7.7,0,-73.968017,40.802218,-73.953165,40.788206,1
2010-04-15 19:39:02 UTC,10.9,1,-73.98534,40.76828,-74.007082,40.74158,3
2010-04-14 03:55:00 UTC,5.7,0,-73.981063,40.729833,-74.001057,40.74003,1
2010-04-15 17:19:42 UTC,7.3,0,-73.991044,40.750268,-73.979779,40.739541,1
2010-04-14 20:32:55 UTC,12.1,1,-73.977057,40.787807,-73.97765,40.749711,1
2010-04-20 19:35:08 UTC,4.5,0,-73.997168,40.747095,-74.001001,40.736838,1
2010-04-16 16:15:09 UTC,6.5,0,-73.985849,40.757503,-74.00264,40.73379,1
2010-04-23 04:19:00 UTC,5.7,0,-74.004382,40.737382,-73.992177,40.723552,2
2010-04-16 11:22:11 UTC,11.7,1,-73.964563,40.767346,-73.960634,40.807317,1
2010-04-11 07:20:41 UTC,22.9,1,-73.983034,40.741267,-73.939315,40.840898,1
2010-04-20 20:06:57 UTC,4.9,0,-73.976273,40.744897,-73.988346,40.731148,4
2010-04-20 10:20:09 UTC,8.9,0,-73.953182,40.766553,-73.973668,40.750389,1
2010-04-11 16:02:21 UTC,10.9,1,-74.014279,40.717565,-74.005173,40.73995,1
2010-04-21 23:19:57 UTC,4.1,0,-74.009802,40.720003,-74.007263,40.726947,1
2010-04-15 06:28:50 UTC,3.3,0,-73.971985,40.763662,-73.971932,40.762958,1
2010-04-14 17:58:16 UTC,7.3,0,-73.994862,40.739956,-73.989487,40.758002,1
2010-04-13 18:56:45 UTC,6.9,0,-74.001331,40.725194,-73.999282,40.74584,1
2010-04-23 15:58:26 UTC,5.7,0,-73.981706,40.769488,-73.974825,40.764118,1
2010-04-15 20:12:50 UTC,3.7,0,-73.98667,40.761499,-73.977638,40.764458,1
2010-04-15 15:13:44 UTC,10.9,1,-74.003915,40.749403,-74.001067,40.722255,1
2010-04-22 06:10:05 UTC,4.5,0,-73.964572,40.756832,-73.991545,40.749087,1
2010-04-23 08:10:59 UTC,8.9,0,-73.955782,40.768061,-73.976676,40.750442,1
2010-04-21 22:41:53 UTC,4.9,0,-73.987651,40.77029,-73.978521,40.783257,2
2010-04-23 12:13:55 UTC,11.7,1,-74.015284,40.714335,-73.99813,40.759876,1
2010-04-24 02:50:08 UTC,47.41,1,-73.988846,40.731242,-74.074493,40.606866,1
2010-04-16 15:23:27 UTC,6.5,0,-73.99774,40.757086,-73.992752,40.744647,2
2010-04-17 05:28:16 UTC,24.99,1,-73.971966,40.794611,-73.911109,40.885399,2
2010-04-24 23:10:03 UTC,6.5,0,-73.989427,40.721337,-74.004683,40.708314,2
2010-04-12 20:58:21 UTC,8.9,0,-73.982715,40.739534,-73.955976,40.776061,1
2010-04-16 19:57:16 UTC,6.1,0,-73.988906,40.721803,-73.982226,40.738396,1
2010-04-13 23:25:46 UTC,15.3,1,-73.997131,40.722057,-73.980263,40.782277,3
2010-04-24 08:55:23 UTC,3.3,0,-73.97584,40.75172,-73.975459,40.747977,1
2010-04-24 05:00:18 UTC,6.1,0,-73.987945,40.738479,-74.00458,40.730672,1
2010-04-22 19:12:47 UTC,6.9,0,-73.962274,40.759892,-73.958174,40.7785,3
2010-04-14 09:25:18 UTC,4.5,0,-73.968087,40.765386,-73.958125,40.764731,1
2010-04-19 18:03:00 UTC,7.7,0,-74.01575,40.7141,-74.008042,40.74242,1
2010-04-11 08:08:29 UTC,11.7,1,-73.981654,40.749717,-73.984666,40.746656,1
2010-04-23 20:13:38 UTC,6.5,0,-73.975499,40.761213,-73.956145,40.775743,3
2010-04-24 14:36:44 UTC,3.7,0,-73.989418,40.755797,-73.987794,40.761056,1
2010-04-24 10:28:35 UTC,4.9,0,-74.001906,40.739452,-73.988779,40.73392,2
2010-04-15 11:11:12 UTC,11.3,1,-74.006294,40.749876,-74.003688,40.717642,3
2010-04-19 00:06:27 UTC,13.3,1,-73.988826,40.758478,-73.923628,40.758652,2
2010-04-16 16:39:32 UTC,24.9,1,-73.986998,40.776019,-73.904011,40.835088,1
2010-04-11 22:50:23 UTC,17.3,1,-74.000814,40.727275,-73.922401,40.741579,2
2010-04-22 12:57:01 UTC,4.9,0,-73.953792,40.770967,-73.963759,40.763744,1
2010-04-18 02:46:38 UTC,4.9,0,-73.986292,40.760722,-73.995141,40.760237,1
2010-04-21 13:48:28 UTC,4.9,0,-73.977815,40.777034,-73.980961,40.765629,1
2010-04-21 08:06:25 UTC,5.3,0,-73.973894,40.757358,-73.981719,40.746142,1
2010-04-15 20:46:09 UTC,3.7,0,-73.987056,40.776233,-73.986046,40.777558,1
2010-04-23 21:13:01 UTC,11.3,1,-73.965915,40.758623,-74.000987,40.728978,3
2010-04-16 18:15:54 UTC,21.3,1,-73.977262,40.75732,-74.017146,40.710769,1
2010-04-15 10:18:27 UTC,20.1,1,-73.992946,40.693355,-73.967645,40.759543,1
2010-04-21 23:28:32 UTC,7.3,0,-73.993743,40.746794,-73.988892,40.726969,1
2010-04-21 00:58:01 UTC,4.9,0,-73.955979,40.755294,-73.965644,40.758935,1
2010-04-21 13:03:18 UTC,5.7,0,-73.958714,40.775259,-73.956546,40.767016,2
2010-04-20 08:16:00 UTC,11.3,1,-73.95526,40.782932,-73.986648,40.76995,5
2010-04-15 21:33:07 UTC,5.3,0,-73.992457,40.737772,-73.995068,40.724997,1
2010-04-16 19:13:51 UTC,7.7,0,-73.991631,40.724745,-73.99317,40.742701,1
2010-04-14 13:46:06 UTC,5.7,0,-73.96601,40.771404,-73.97432,40.762503,1
2010-04-14 12:43:43 UTC,6.5,0,-74.016196,40.714933,-74.003759,40.70609,3
2010-04-22 14:04:48 UTC,6.9,0,-73.985392,40.753334,-73.980628,40.755312,1
2010-04-20 06:47:58 UTC,8.1,0,-74.01081,40.703246,-73.996189,40.724878,1
2010-04-19 10:31:00 UTC,4.9,0,-73.960892,40.781083,-73.977378,40.788742,1
2010-04-18 22:27:28 UTC,5.7,0,-73.972605,40.755077,-73.985148,40.758887,1
2010-04-13 23:31:31 UTC,4.1,0,-74.001095,40.741477,-74.002831,40.733354,1
2010-04-24 00:25:23 UTC,8.9,0,-73.984673,40.720282,-74.004677,40.724519,1
2010-04-20 13:14:19 UTC,16.1,1,-73.990305,40.727511,-73.96018,40.781876,1
2010-04-19 15:59:02 UTC,10.9,1,-74.005796,40.713183,-73.984356,40.724944,1
2010-04-23 20:25:49 UTC,12.5,1,-73.957898,40.769447,-73.982226,40.729517,1
2010-04-17 19:15:24 UTC,12.5,1,-73.952559,40.772433,-73.957741,40.808684,2
2010-04-16 19:36:34 UTC,6.9,0,-73.978182,40.741865,-73.989726,40.75267,1
2010-04-22 16:33:35 UTC,4.9,0,-73.984764,40.686943,-73.993186,40.692696,1
2010-04-23 11:23:00 UTC,10.9,1,-73.995945,40.724388,-73.994215,40.75169,2
2010-04-11 04:08:54 UTC,10.9,1,-74.006416,40.741462,-74.007716,40.704899,2
2010-04-12 15:37:52 UTC,5.7,0,-73.992941,40.72997,-74.006304,40.733398,1
2010-04-21 06:46:00 UTC,14.5,1,-73.978335,40.724835,-73.955732,40.681307,1
2010-04-25 01:31:00 UTC,5.3,0,-73.989385,40.742238,-73.980883,40.750392,1
2010-04-16 00:17:17 UTC,10.9,1,-73.992699,40.757815,-74.004276,40.717445,1
2010-04-19 11:01:44 UTC,8.1,0,-73.946315,40.777206,-73.964013,40.755772,1
2010-04-14 19:22:50 UTC,45.0,1,-73.983553,40.716995,-73.789866,40.647023,2
2010-04-13 17:04:30 UTC,4.5,0,-74.001432,40.727884,-73.996202,40.738135,3
2010-04-21 12:57:58 UTC,10.9,1,-73.981279,40.763707,-73.98668,40.744316,1
2010-04-23 16:45:45 UTC,9.7,0,-73.982392,40.761769,-73.982297,40.751437,3
2010-04-22 00:04:21 UTC,45.0,1,-73.790368,40.645508,-73.990992,40.728102,2
2010-04-14 17:18:43 UTC,18.1,1,-73.969138,40.718709,-74.021752,40.715305,2
2010-04-21 00:01:44 UTC,14.1,1,-73.983476,40.718603,-73.958268,40.68533,1
2010-04-11 13:18:34 UTC,4.9,0,-73.991361,40.765246,-73.987061,40.77729,1
2010-04-16 09:49:46 UTC,4.5,0,-73.950243,40.783719,-73.956961,40.786228,1
2010-04-13 20:00:22 UTC,7.7,0,-73.971864,40.757198,-73.982448,40.728095,1
2010-04-15 15:59:47 UTC,3.3,0,-73.956097,40.778685,-73.95804,40.773716,3
2010-04-15 23:07:10 UTC,10.1,1,-73.987997,40.759975,-73.96458,40.792271,1
2010-04-25 01:59:48 UTC,10.9,1,-73.986401,40.723289,-74.011784,40.704091,1
2010-04-23 20:02:10 UTC,4.1,0,-73.974932,40.793088,-73.972627,40.785812,1
2010-04-11 08:40:29 UTC,15.3,1,-73.953017,40.786153,-73.929772,40.849509,1
2010-04-21 19:53:40 UTC,6.1,0,-73.965361,40.80623,-73.972042,40.791399,2
2010-04-17 21:37:27 UTC,4.9,0,-73.959153,40.763491,-73.949417,40.776694,2
2010-04-24 13:33:31 UTC,18.5,1,-73.992991,40.742509,-73.946936,40.765973,1
2010-04-22 15:25:25 UTC,4.5,0,-73.964033,40.765212,-73.962164,40.773106,1
2010-04-23 23:36:38 UTC,3.3,0,-73.970155,40.749717,-73.975921,40.752265,1
2010-04-17 17:54:09 UTC,4.9,0,-73.97555,40.733229,-73.987507,40.738975,1
2010-04-12 08:01:04 UTC,3.7,0,-73.978387,40.745713,-73.975114,40.751621,1
2010-04-19 11:55:13 UTC,10.5,1,-73.977336,40.758009,-73.98286,40.765837,2
2010-04-23 21:11:23 UTC,7.7,0,-74.00762,40.706681,-74.006293,40.733679,2
2010-04-19 13:40:34 UTC,10.9,1,-73.975204,40.755223,-73.994704,40.72501,3
2010-04-22 18:41:08 UTC,6.1,0,-73.97272,40.749712,-73.983181,40.735048,1
2010-04-16 06:44:16 UTC,5.7,0,-73.991245,40.750037,-73.984274,40.737195,1
2010-04-16 22:04:55 UTC,20.1,1,-73.95402,40.774685,-74.006688,40.744244,2
2010-04-15 21:17:14 UTC,8.1,0,-73.981309,40.755589,-73.960237,40.781532,2
2010-04-21 08:20:06 UTC,13.7,1,-73.987432,40.768206,-73.981778,40.732516,1
2010-04-12 15:58:01 UTC,7.3,0,-73.993467,40.747248,-73.913962,40.832993,1
2010-04-24 02:04:10 UTC,13.3,1,-73.981102,40.741143,-73.959962,40.800692,2
2010-04-19 06:29:00 UTC,23.87,1,-73.858417,40.728863,-73.982533,40.741875,1
2010-04-21 16:42:13 UTC,5.3,0,-73.975494,40.745692,-73.987727,40.738436,2
2010-04-19 13:56:33 UTC,6.5,0,-73.972161,40.764265,-73.955026,40.774096,1
2010-04-16 23:24:44 UTC,6.5,0,-73.961806,40.770936,-73.981847,40.777914,2
2010-04-11 07:27:12 UTC,6.9,0,-73.947566,40.790655,-73.975788,40.788125,1
2010-04-12 22:17:00 UTC,9.7,0,-73.971532,40.766125,-74.001632,40.736112,1
2010-04-17 21:36:21 UTC,10.9,1,-74.001877,40.750974,-73.959828,40.762424,1
2010-04-20 11:53:21 UTC,3.7,0,-73.993429,40.747158,-73.996598,40.742727,1
2010-04-11 19:30:58 UTC,7.7,0,-73.946846,40.784786,-73.973321,40.791308,1
2010-04-20 22:39:49 UTC,10.1,1,-74.007935,40.704614,-73.988803,40.736734,2
2010-04-16 00:18:18 UTC,17.3,1,-73.951782,40.714135,-73.951492,40.713712,2
2010-04-14 20:47:37 UTC,6.5,0,-73.962232,40.767087,-73.946208,40.77374,2
2010-04-17 19:50:29 UTC,15.7,1,-73.974197,40.754952,-74.009848,40.711019,4
2010-04-12 12:49:37 UTC,10.5,1,-74.004882,40.737467,-73.974068,40.751198,2
2010-04-23 15:44:08 UTC,5.3,0,-73.975886,40.789005,-73.970135,40.801455,3
2010-04-18 19:23:09 UTC,4.5,0,-73.995248,40.744476,-74.003482,40.746755,1
2010-04-18 03:02:41 UTC,19.3,1,-73.993903,40.717971,-73.972989,40.647622,1
2010-04-22 13:57:53 UTC,6.5,0,-73.969629,40.757006,-73.954355,40.766995,1
2010-04-17 18:45:50 UTC,6.5,0,-73.997647,40.721785,-73.988361,40.737535,1
2010-04-21 13:10:00 UTC,11.3,1,-73.985143,40.738737,-73.985205,40.75799,1
2010-04-16 18:27:10 UTC,6.5,0,-73.959075,40.783336,-73.972455,40.764095,1
2010-04-19 06:54:54 UTC,3.3,0,-73.976257,40.748298,-73.975451,40.752155,1
2010-04-23 18:41:39 UTC,10.1,1,-73.959414,40.763353,-73.982135,40.765222,1
2010-04-25 01:22:17 UTC,6.9,0,-73.952807,40.776535,-73.970923,40.788561,1
2010-04-22 00:11:10 UTC,5.7,0,-73.969632,40.757447,-73.954489,40.775599,1
2010-04-14 14:56:25 UTC,8.5,0,-74.00461,40.752212,-73.988228,40.737902,1
2010-04-19 17:21:12 UTC,8.5,0,-73.958086,40.763166,-73.973106,40.76131,1
2010-04-22 11:27:00 UTC,30.27,1,-73.874745,40.774277,-73.970315,40.762185,1
2010-04-20 14:02:33 UTC,5.7,0,-73.983228,40.742193,-73.976815,40.751233,1
2010-04-13 20:47:00 UTC,8.1,0,-73.969962,40.753195,-73.987692,40.724448,1
2010-04-24 23:32:57 UTC,10.9,1,-73.998968,40.721322,-73.963336,40.754336,1
2010-04-13 08:06:22 UTC,2.9,0,-73.958828,40.768409,-73.961562,40.765086,1
2010-04-12 08:32:44 UTC,9.7,0,-73.966525,40.756853,-73.992691,40.749706,1
2010-04-15 23:27:04 UTC,4.5,0,-73.985839,40.745847,-73.994627,40.733942,1
2010-04-25 03:03:37 UTC,26.1,1,-73.990399,40.756657,-73.892825,40.86642,2
2010-04-12 21:38:44 UTC,14.9,1,-73.980009,40.784043,-73.936968,40.854949,2
2010-04-12 18:55:48 UTC,11.3,1,-73.962077,40.810611,-73.955715,40.777828,1
2010-04-14 09:26:05 UTC,11.7,1,-73.980817,40.737647,-73.990162,40.766974,2
2010-04-15 12:38:02 UTC,10.5,1,-73.996603,40.725929,-74.010049,40.703401,1
2010-04-20 21:18:54 UTC,9.3,0,-73.992236,40.750341,-73.965032,40.761681,2
2010-04-19 18:47:22 UTC,29.6,1,-73.997762,40.739773,-73.872611,40.774532,1
2010-04-15 01:05:49 UTC,12.9,1,-73.987347,40.760491,-73.91345,40.745343,1
2010-04-18 01:42:32 UTC,13.3,1,-73.99176,40.761455,-73.926831,40.762667,1
2010-04-23 11:52:09 UTC,6.9,0,-73.989659,40.752325,-73.984938,40.745392,1
2010-04-12 00:57:54 UTC,16.9,1,-73.993312,40.724302,-74.011571,40.651249,1
2010-04-19 00:01:02 UTC,8.5,0,-73.983248,40.763047,-73.987597,40.738737,2
2010-04-17 09:27:01 UTC,3.7,0,-74.004827,40.737382,-73.999449,40.73842,1
2010-04-12 10:42:36 UTC,11.3,1,-73.987855,40.718545,-73.992238,40.745509,1
2010-04-12 09:39:02 UTC,8.9,0,-73.980459,40.730521,-73.989177,40.752592,1
2010-04-17 19:42:22 UTC,5.3,0,-73.970829,40.761545,-73.963843,40.756803,1
2010-04-20 21:41:12 UTC,4.5,0,-73.974845,40.753438,-73.97146,40.748371,1
2010-04-13 15:47:43 UTC,23.7,1,-73.870746,40.773758,-73.985823,40.757727,1
2010-04-15 23:45:48 UTC,5.7,0,-73.990117,40.728831,-74.005099,40.739928,1
2010-04-18 19:51:51 UTC,7.3,0,-73.95398,40.78716,-73.964486,40.765381,1
2010-04-12 23:52:23 UTC,8.1,0,-73.959748,40.801177,-73.936951,40.798058,1
2010-04-17 16:37:45 UTC,4.9,0,-73.977715,40.746147,-73.967828,40.754798,1
2010-04-21 09:50:08 UTC,4.1,0,-73.982001,40.742931,-73.984852,40.739068,1
2010-04-21 19:39:52 UTC,4.1,0,-73.99719,40.742187,-73.990871,40.736601,1
2010-04-15 16:23:27 UTC,10.1,1,-73.994203,40.741258,-73.959443,40.763111,1
2010-04-23 09:22:08 UTC,8.9,0,-73.954305,40.765842,-73.944775,40.778797,1
2010-04-25 02:46:54 UTC,8.5,0,-74.009963,40.735079,-73.98343,40.738542,1
2010-04-15 23:44:00 UTC,8.5,0,-73.964687,40.801748,-73.942903,40.824998,1
2010-04-12 12:53:20 UTC,5.3,0,-73.97161,40.759964,-73.967553,40.77199,1
2010-04-18 03:47:06 UTC,4.9,0,-73.984316,40.742596,-73.984256,40.751477,1
2010-04-17 23:36:17 UTC,12.5,1,-73.97831,40.760088,-73.988288,40.727696,2
2010-04-14 07:49:49 UTC,14.1,1,-73.980307,40.742952,-74.013756,40.714646,1
2010-04-24 22:24:10 UTC,7.7,0,-73.979022,40.73614,-73.955024,40.768988,2
2010-04-24 03:00:11 UTC,21.7,1,-73.988788,40.727167,-73.861082,40.720853,1
2010-04-16 12:52:47 UTC,14.9,1,-74.010159,40.703606,-73.970378,40.754903,1
2010-04-20 21:55:33 UTC,23.7,1,-73.976877,40.747763,-73.951312,40.681322,2
2010-04-18 19:58:34 UTC,8.9,0,-74.008585,40.734793,-73.978382,40.749049,1
2010-04-17 01:27:03 UTC,10.1,1,-74.010537,40.723566,-73.997929,40.764073,1
2010-04-12 13:18:42 UTC,49.57,1,-73.948774,40.778269,-73.7826,40.648791,1
2010-04-14 13:24:59 UTC,5.7,0,-73.987907,40.741026,-73.971888,40.744824,1
2010-04-21 19:47:41 UTC,6.5,0,-73.994591,40.718567,-73.976056,40.723651,2
2010-04-15 13:26:22 UTC,10.1,1,-73.998121,40.724404,-73.991417,40.750056,1
2010-04-14 13:18:20 UTC,4.9,0,-73.996284,40.732427,-73.995373,40.742472,1
2010-04-19 14:43:45 UTC,6.1,0,-73.974424,40.753566,-73.990967,40.753509,1
2010-04-11 18:30:22 UTC,15.7,1,-73.987878,40.737938,-73.962667,40.772262,5
2010-04-16 20:08:20 UTC,12.5,1,-74.010083,40.702134,-73.988214,40.731768,1
2010-04-18 00:03:47 UTC,9.7,0,-73.988258,40.735366,-73.959474,40.771845,1
2010-04-11 14:40:36 UTC,9.7,0,-73.993097,40.747057,-73.980149,40.772055,1
2010-04-15 20:57:33 UTC,16.1,1,-73.982963,40.738814,-73.970902,40.793538,1
2010-04-17 17:03:59 UTC,20.1,1,-73.862866,40.769026,-73.943706,40.779665,1
2010-04-22 23:25:04 UTC,7.7,0,-73.982328,40.773305,-73.972808,40.755972,2
2010-04-22 07:17:43 UTC,6.9,0,-73.965854,40.754472,-73.955391,40.779591,1
2010-04-16 20:43:10 UTC,11.7,1,-73.994271,40.751272,-73.994598,40.726941,1
2010-04-11 12:03:38 UTC,13.3,1,-73.994565,40.734652,-73.956679,40.766985,1
2010-04-12 13:57:55 UTC,4.1,0,-73.99168,40.750288,-73.9878,40.7701,1
2010-04-20 09:02:34 UTC,49.57,1,-73.776778,40.645087,-73.974446,40.762285,1
