Survived,Age,Fare,TravelAlone,Pclass_2,Pclass_3,Embarked_Q,Embarked_S,Sex_male
0.0,0.4470972606182458,0.030351578633425542,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.37170143252073384,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.33400351847197784,0.05953203526170282,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.2711736617240513,0.08115719346076702,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.4973611460165871,0.2995388511917728,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4847951746670017,0.06104473451835265,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.013760683560491965,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.030253985132996517,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.36792055349407915,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.43453128926866047,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.2963056044232219,0.12687155055772734,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.42196531791907516,0.028106928123558056,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.32143754712239253,0.031425107138144774,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.04498617743151546,0.0761229303346364,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.32143754712239253,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.33400351847197784,0.028212719478023115,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.5224930887157577,0.10257896680493714,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.24604171902488062,0.030725752114070404,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.2586076903744659,0.015330377421392339,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2586076903744659,0.031425107138144774,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.7612465443578789,0.06308600017332605,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.7109826589595376,0.024105594605968193,1.0,1.0,0.0,1.0,0.0,1.0
1.0,0.2586076903744659,0.15216446768991498,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.32143754712239253,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015094396337354966,1.0,0.0,1.0,1.0,0.0,1.0
1.0,1.0,0.05855610025741261,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.6355868308620256,0.013768881414528002,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.39683337521990447,0.05953203526170282,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.36792055349407915,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.10781603417944208,0.05445717323939373,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.3465694898215632,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.39683337521990447,0.015468569817999833,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.38426740387031916,0.05123658772523604,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.5099271173661724,0.07746484096553544,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.031425107138144774,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.24604171902488062,0.015330377421392339,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.2963056044232219,0.13526459159462315,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.01985423473234481,0.05445717323939373,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.36792055349407915,0.11027245763075773,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.004146770545363157,0.03758969818624431,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.5978889168132696,0.1497654242623688,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.23347574767529528,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.6984166876099522,0.06929138530460492,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.36792055349407915,0.014736618564782174,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.2837396330736366,0.014736618564782174,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.22090977632570996,0.04489301019734967,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.2586076903744659,0.01646070534336126,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.015281580671177828,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.22090977632570996,0.013175122557917838,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.2963056044232219,0.1434624456306609,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.39683337521990447,0.030253985132996517,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.2837396330736366,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.7235486303091229,0.22109807522194713,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.6230208595124404,0.2608674266467732,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.4973611460165871,0.014102260811993537,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.5853229454636844,0.04994347384455151,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.4470972606182458,0.014630827210317115,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.24604171902488062,0.015468569817999833,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.39683337521990447,0.1434624456306609,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.3088715757728072,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015175789316712771,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5350590600653431,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.10149724044618187,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4973611460165871,0.0761229303346364,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.38426740387031916,0.10149724044618187,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.8743402865041467,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.38426740387031916,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.22090977632570996,0.015175789316712771,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.3025885900980146,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.22090977632570996,0.019209719063445922,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.5350590600653431,0.09154270340242172,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.4470972606182458,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.36792055349407915,0.01588334219482317,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.33400351847197784,0.1497654242623688,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.24604171902488062,0.01800600082915438,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.17064589092736868,0.09154270340242172,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.7486805730082935,0.0761229303346364,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.3088715757728072,0.08115719346076702,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.17064589092736868,0.07746484096553544,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.23347574767529528,0.019852079483269742,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.22090977632570996,0.015216388212891242,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.18321186227695402,0.41250332793836464,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.38426740387031916,0.11125659048908397,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.04498617743151546,0.026187654344120927,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.36792055349407915,0.11027245763075773,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.3088715757728072,0.014102260811993537,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.7486805730082935,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.648152802211611,0.026350245115835676,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.5476250314149284,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.015094396337354966,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.610454888162855,0.21642978772242535,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.5224930887157577,0.014931805565640218,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.22090977632570996,0.4440992237022602,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.43453128926866047,0.05130978285055781,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.22090977632570996,0.028212719478023115,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.3088715757728072,0.01511079204542704,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.32143754712239253,0.015330377421392339,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.4847951746670017,0.050748620223090936,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.5601910027645137,0.026350245115835676,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.5224930887157577,0.05130978285055781,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.2711736617240513,0.29580589980036276,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.36792055349407915,0.029757819776815374,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.2963056044232219,0.09662576327876685,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.36792055349407915,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.5978889168132696,0.10149724044618187,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.35913546117114853,0.018510168852370702,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.648152802211611,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.23347574767529528,0.014931805565640218,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.4722292033174164,0.4440992237022602,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.33400351847197784,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.030253985132996517,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.4093993465694898,0.015175789316712771,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.0701181201306861,0.06441171028315387,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.20834380497612465,0.013768881414528002,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.42196531791907516,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.6230208595124404,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.33400351847197784,0.10364429745562033,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.24604171902488062,0.016908073949327893,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.37170143252073384,0.04098927018018883,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.36792055349407915,0.015102594191391002,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.3088715757728072,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.3088715757728072,0.015468569817999833,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.35913546117114853,0.41250332793836464,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.13294797687861273,0.036670757786204655,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.36792055349407915,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.2837396330736366,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.2837396330736366,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.35285247549635584,0.031425107138144774,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5978889168132696,0.06709553154495196,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.43453128926866047,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.36792055349407915,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.05855610025741261,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.4470972606182458,0.15390495017656614,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.2586076903744659,0.5121218935012878,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2963056044232219,0.031425107138144774,0.0,0.0,1.0,0.0,1.0,1.0
1.0,0.38426740387031916,0.015468569817999833,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.8743402865041467,0.13858277060920984,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.19577783362653933,0.03952536767375352,0.0,0.0,1.0,0.0,1.0,1.0
1.0,0.37170143252073384,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.23347574767529528,0.10364429745562033,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.38426740387031916,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.04498617743151546,0.04489301019734967,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0701181201306861,0.024349578357040744,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.4093993465694898,0.018542765081513996,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2837396330736366,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.5978889168132696,0.12687155055772734,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0031414928373963316,0.028302115124416098,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.3465694898215632,0.015216388212891242,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.22090977632570996,0.022446505098674834,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.42196531791907516,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.4093993465694898,0.16883675574220638,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.028302115124416098,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5099271173661724,0.013907073811135496,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.24604171902488062,0.014110458666029575,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.4470972606182458,0.23422440102965045,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.19577783362653933,0.015175789316712771,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.6355868308620256,0.15216446768991498,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.07729405233978466,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.37798441819552653,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.36792055349407915,0.04713766070721715,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.39683337521990447,0.016322512946753766,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2963056044232219,0.018542765081513996,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5978889168132696,0.015330377421392339,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.7109826589595376,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.014102260811993537,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.6732847449107816,0.04489301019734967,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.22090977632570996,0.015126992566498259,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.05755214878110078,0.024349578357040744,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.015102594191391002,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.5350590600653431,0.41250332793836464,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.15807991957778336,0.014110458666029575,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.20834380497612465,0.11125659048908397,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.35913546117114853,0.05855610025741261,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.04577135170121086,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.3088715757728072,0.013760683560491965,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.3088715757728072,0.014151057562208049,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.22090977632570996,0.014630827210317115,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.09525006282985675,0.056848213999904744,0.0,0.0,1.0,1.0,0.0,1.0
1.0,0.007288263382759489,0.04015972542654215,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.572756974114099,0.15458810467956932,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.36792055349407915,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.19577783362653933,0.050748620223090936,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.13575255909676823,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.05991421140938287,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3088715757728072,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.4847951746670017,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.610454888162855,0.050610427826483444,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.38426740387031916,0.016948672845506364,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.37170143252073384,0.014110458666029575,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.37170143252073384,0.04713766070721715,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.42196531791907516,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.38426740387031916,0.05123658772523604,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.13294797687861273,0.23422440102965045,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.0,0.016623491302076868,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.33400351847197784,0.013614293309848433,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.38426740387031916,0.015175789316712771,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.4847951746670017,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.22090977632570996,0.015175789316712771,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.4847951746670017,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.4093993465694898,0.10364429745562033,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.32143754712239253,0.015395374692678068,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.4847951746670017,0.04713766070721715,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.43453128926866047,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0701181201306861,0.06104473451835265,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.37798441819552653,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.2837396330736366,0.015468569817999833,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.38426740387031916,0.07222738817151159,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.5350590600653431,0.012589561555343713,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.12038200552902739,0.05445717323939373,0.0,0.0,1.0,0.0,1.0,1.0
1.0,0.648152802211611,0.18249984580226933,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.33400351847197784,0.016908073949327893,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.4722292033174164,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.33400351847197784,0.024349578357040744,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.01985423473234481,0.07746484096553544,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.013565496559633922,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.36792055349407915,0.11027245763075773,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.007288263382759489,0.07222738817151159,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.36792055349407915,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,1.0
1.0,0.7738125157074642,0.15614960068643363,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.18321186227695402,0.028212719478023115,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.005152048253329982,0.03659756266088288,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.014110458666029575,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.2837396330736366,0.015330377421392339,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.22090977632570996,0.016200521071217493,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.4847951746670017,0.16231419173453318,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2586076903744659,0.016908073949327893,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015712553569072387,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.39683337521990447,0.11027245763075773,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.057970539254838485,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.24604171902488062,0.015468569817999833,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.19577783362653933,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.37170143252073384,0.060507970265993034,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4282483035938678,0.012565163180236457,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.20834380497612465,0.016908073949327893,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.5224930887157577,0.014736618564782174,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.13575255909676823,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.43453128926866047,0.015411575213749284,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.3465694898215632,0.06441171028315387,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.36792055349407915,0.17391981561855152,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04498617743151546,0.06104473451835265,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.9246041719024881,0.015175789316712771,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.10781603417944208,0.029757819776815374,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.19577783362653933,0.07690367833806856,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5476250314149284,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.22090977632570996,0.01824998458022693,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5601910027645137,0.32179836714362564,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.6355868308620256,0.051822148727810165,1.0,0.0,0.0,0.0,1.0,1.0
1.0,0.2963056044232219,0.03758969818624431,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.36792055349407915,0.014110458666029575,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.5099271173661724,0.027537567642055148,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2586076903744659,0.022446505098674834,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.5978889168132696,0.050610427826483444,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.13575255909676823,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2963056044232219,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.5224930887157577,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,0.0
1.0,0.33400351847197784,0.027049600139910042,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.38426740387031916,0.09856123757927521,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.018542765081513996,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.04498617743151546,0.021730754366528396,0.0,0.0,1.0,0.0,1.0,1.0
0.0,0.32143754712239253,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.5853229454636844,0.10257896680493714,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4093993465694898,0.009759350042902102,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5853229454636844,0.017566830077223785,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.3465694898215632,0.04684488020593009,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.18321186227695402,0.014102260811993537,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.24604171902488062,0.019217721730481106,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.23347574767529528,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.36792055349407915,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
1.0,0.6984166876099522,0.16231419173453318,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3088715757728072,0.050748620223090936,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.4093993465694898,0.015411575213749284,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.2711736617240513,0.02052723131923771,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3465694898215632,0.020494635090094415,1.0,1.0,0.0,0.0,1.0,1.0
0.0,0.3088715757728072,0.013760683560491965,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.4847951746670017,0.056848213999904744,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.33400351847197784,0.025374310111545468,1.0,1.0,0.0,0.0,1.0,1.0
1.0,0.23347574767529528,0.05855610025741261,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.36792055349407915,0.04577135170121086,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.32143754712239253,0.05855610025741261,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.39683337521990447,0.015126992566498259,1.0,0.0,1.0,1.0,0.0,1.0
